"회계연도","지역명","자치단체코드","자치단체명","분야코드","분야명","부문코드","부문명","세출결산액"
"2010","전남","4671000","전남담양군","060","문화및관광","061","문화예술","3406454920"
"2010","전남","4671000","전남담양군","060","문화및관광","062","관광","8226754940"
"2010","전남","4671000","전남담양군","060","문화및관광","063","체육","2175699500"
"2010","전남","4671000","전남담양군","060","문화및관광","064","문화재","5345955490"
"2010","전남","4671000","전남담양군","070","환경보호","071","상하수도ㆍ수질","34061477570"
"2010","전남","4671000","전남담양군","070","환경보호","072","폐기물","3803596650"
"2010","전남","4671000","전남담양군","070","환경보호","073","대기","65665930"
"2010","전남","4671000","전남담양군","070","환경보호","074","자연","92176800"
"2010","전남","4671000","전남담양군","080","사회복지","081","기초생활보장","8502386170"
"2010","전남","4671000","전남담양군","080","사회복지","082","취약계층지원","5493460180"
"2010","전남","4671000","전남담양군","080","사회복지","084","보육ㆍ가족및여성","3764086130"
"2010","전남","4671000","전남담양군","080","사회복지","085","노인ㆍ청소년","17494788920"
"2010","전남","4671000","전남담양군","080","사회복지","086","노동","124152170"
"2010","전남","4671000","전남담양군","080","사회복지","087","보훈","118003480"
"2010","전남","4671000","전남담양군","090","보건","091","보건의료","3762239700"
"2010","전남","4671000","전남담양군","090","보건","093","식품의약안전","107292300"
"2010","전남","4671000","전남담양군","100","농림해양수산","101","농업ㆍ농촌","44704728920"
"2010","전남","4671000","전남담양군","100","농림해양수산","102","임업ㆍ산촌","8037941540"
"2010","전남","4671000","전남담양군","110","산업ㆍ중소기업","114","산업진흥ㆍ고도화","4239520260"
"2010","전남","4671000","전남담양군","120","수송및교통","121","도로","6629204490"
"2010","전남","4671000","전남담양군","120","수송및교통","126","대중교통ㆍ물류등기타","8812305070"
"2010","전남","4612000","전남여수시","080","사회복지","082","취약계층지원","16560116130"
"2010","전남","4612000","전남여수시","080","사회복지","084","보육ㆍ가족및여성","38622917630"
"2010","전남","4612000","전남여수시","080","사회복지","085","노인ㆍ청소년","50031932720"
"2010","전남","4612000","전남여수시","080","사회복지","086","노동","6245951260"
"2010","전남","4612000","전남여수시","080","사회복지","088","주택","1115392860"
"2010","전남","4612000","전남여수시","090","보건","091","보건의료","9525497720"
