"회계연도","지역명","자치단체코드","자치단체명","분야코드","분야명","부문코드","부문명","세출결산액"
"2011","대구","2715000","대구북구","140","국토및지역개발","141","수자원","1499224980"
"2011","대구","2715000","대구북구","140","국토및지역개발","142","지역및도시","3641767570"
"2011","대구","2715000","대구북구","160","예비비","161","예비비","0"
"2011","대구","2715000","대구북구","900","기타","901","기타","60317657300"
"2011","대구","2716000","대구수성구","010","일반공공행정","011","입법및선거관리","1276500110"
"2011","대구","2716000","대구수성구","010","일반공공행정","013","지방행정ㆍ재정지원","1863834590"
"2011","대구","2716000","대구수성구","010","일반공공행정","014","재정ㆍ금융","54500000"
"2011","대구","2716000","대구수성구","010","일반공공행정","016","일반행정","14344683990"
"2011","대구","2716000","대구수성구","020","공공질서및안전","025","재난방재ㆍ민방위","729077490"
"2011","대구","2716000","대구수성구","050","교육","051","유아및초중등교육","2193631680"
"2011","대구","2716000","대구수성구","050","교육","053","평생ㆍ직업교육","235910040"
"2011","대구","2716000","대구수성구","060","문화및관광","061","문화예술","5867056610"
"2011","대구","2716000","대구수성구","060","문화및관광","063","체육","1763823640"
"2011","대구","2716000","대구수성구","060","문화및관광","064","문화재","394330430"
"2011","대구","2716000","대구수성구","070","환경보호","071","상하수도ㆍ수질","80658320"
"2011","대구","2716000","대구수성구","070","환경보호","072","폐기물","9245845450"
"2011","대구","2716000","대구수성구","070","환경보호","073","대기","32247880"
"2011","대구","2716000","대구수성구","070","환경보호","076","환경보호일반","204068480"
"2011","대구","2716000","대구수성구","080","사회복지","081","기초생활보장","5119649530"
"2011","대구","2716000","대구수성구","080","사회복지","082","취약계층지원","68764238685"
"2011","대구","2716000","대구수성구","080","사회복지","084","보육ㆍ가족및여성","43843386070"
"2011","대구","2716000","대구수성구","080","사회복지","085","노인ㆍ청소년","38342361520"
"2011","대구","2716000","대구수성구","080","사회복지","086","노동","5090106660"
"2011","대구","2716000","대구수성구","080","사회복지","087","보훈","191610320"
"2011","대구","2716000","대구수성구","090","보건","091","보건의료","6797052930"
"2011","대구","2716000","대구수성구","090","보건","093","식품의약안전","191431460"
"2011","대구","2716000","대구수성구","100","농림해양수산","101","농업ㆍ농촌","1416164090"
"2011","대구","2716000","대구수성구","100","농림해양수산","102","임업ㆍ산촌","4230358460"
"2011","대구","2716000","대구수성구","110","산업ㆍ중소기업","114","산업진흥ㆍ고도화","132482030"
"2011","대구","2716000","대구수성구","110","산업ㆍ중소기업","115","에너지및자원개발","3987400"
"2011","대구","2716000","대구수성구","120","수송및교통","121","도로","7172920280"
"2011","대구","2716000","대구수성구","120","수송및교통","126","대중교통ㆍ물류등기타","3289047900"
"2011","대구","2716000","대구수성구","140","국토및지역개발","141","수자원","4189158650"
"2011","대구","2716000","대구수성구","140","국토및지역개발","142","지역및도시","6873090470"
"2011","대구","2716000","대구수성구","160","예비비","161","예비비","0"
"2011","대구","2716000","대구수성구","900","기타","901","기타","60022073070"
"2011","대구","2717000","대구달서구","010","일반공공행정","011","입법및선거관리","1544995650"
"2011","대구","2717000","대구달서구","010","일반공공행정","013","지방행정ㆍ재정지원","885361460"
"2011","대구","2717000","대구달서구","010","일반공공행정","016","일반행정","15680500319"
"2011","대구","2717000","대구달서구","020","공공질서및안전","025","재난방재ㆍ민방위","1626909095"
"2011","대구","2717000","대구달서구","050","교육","051","유아및초중등교육","1340041130"
"2011","대구","2711000","대구중구","140","국토및지역개발","142","지역및도시","3524621090"
"2011","대구","2711000","대구중구","160","예비비","161","예비비","0"
"2011","대구","2711000","대구중구","900","기타","901","기타","40189827965"
"2011","대구","2712000","대구동구","010","일반공공행정","011","입법및선거관리","883466920"
"2011","대구","2712000","대구동구","010","일반공공행정","013","지방행정ㆍ재정지원","668438160"
"2011","대구","2712000","대구동구","010","일반공공행정","016","일반행정","14872737300"
"2011","대구","2712000","대구동구","020","공공질서및안전","025","재난방재ㆍ민방위","496165160"
"2011","대구","2712000","대구동구","050","교육","053","평생ㆍ직업교육","6597155282"
"2011","대구","2712000","대구동구","060","문화및관광","061","문화예술","1948480940"
"2011","대구","2712000","대구동구","060","문화및관광","062","관광","2806458000"
"2011","대구","2712000","대구동구","060","문화및관광","063","체육","1272415410"
"2011","대구","2712000","대구동구","060","문화및관광","064","문화재","3063767860"
"2011","대구","2712000","대구동구","070","환경보호","071","상하수도ㆍ수질","481028110"
"2011","대구","2712000","대구동구","070","환경보호","072","폐기물","6809544520"
"2011","대구","2712000","대구동구","070","환경보호","073","대기","229622370"
"2011","대구","2712000","대구동구","070","환경보호","076","환경보호일반","2345490"
"2011","대구","2712000","대구동구","080","사회복지","081","기초생활보장","48786322210"
"2011","대구","2712000","대구동구","080","사회복지","082","취약계층지원","27087319190"
"2011","대구","2712000","대구동구","080","사회복지","084","보육ㆍ가족및여성","38911818700"
"2011","대구","2712000","대구동구","080","사회복지","085","노인ㆍ청소년","45770013450"
"2011","대구","2712000","대구동구","080","사회복지","089","사회복지일반","7344276840"
"2011","대구","2712000","대구동구","090","보건","091","보건의료","6776278780"
"2011","대구","2712000","대구동구","090","보건","093","식품의약안전","41063400"
"2011","대구","2712000","대구동구","100","농림해양수산","101","농업ㆍ농촌","2943121610"
"2011","대구","2712000","대구동구","100","농림해양수산","102","임업ㆍ산촌","4256448710"
"2011","대구","2712000","대구동구","110","산업ㆍ중소기업","114","산업진흥ㆍ고도화","5376150980"
"2011","대구","2712000","대구동구","120","수송및교통","121","도로","6530235730"
"2011","대구","2712000","대구동구","120","수송및교통","126","대중교통ㆍ물류등기타","2733387090"
"2011","대구","2712000","대구동구","140","국토및지역개발","141","수자원","8738017390"
"2011","대구","2712000","대구동구","140","국토및지역개발","142","지역및도시","2251401740"
"2011","대구","2712000","대구동구","160","예비비","161","예비비","0"
"2011","대구","2712000","대구동구","900","기타","901","기타","55636641378"
"2011","대구","2713000","대구서구","010","일반공공행정","011","입법및선거관리","1507657270"
"2011","대구","2713000","대구서구","010","일반공공행정","013","지방행정ㆍ재정지원","225448000"
"2011","대구","2713000","대구서구","010","일반공공행정","014","재정ㆍ금융","2341127240"
"2011","대구","2713000","대구서구","010","일반공공행정","016","일반행정","7531919390"
"2011","대구","2713000","대구서구","020","공공질서및안전","025","재난방재ㆍ민방위","163487130"
"2011","대구","2713000","대구서구","050","교육","053","평생ㆍ직업교육","299072130"
"2011","대구","2713000","대구서구","060","문화및관광","061","문화예술","552268590"
"2011","대구","2713000","대구서구","060","문화및관광","063","체육","1140427020"
"2011","대구","2713000","대구서구","070","환경보호","071","상하수도ㆍ수질","633295160"
"2011","대구","2713000","대구서구","070","환경보호","072","폐기물","5711987740"
"2011","대구","2713000","대구서구","070","환경보호","073","대기","74454310"
"2011","대구","2713000","대구서구","070","환경보호","076","환경보호일반","87390020"
"2011","대구","2713000","대구서구","080","사회복지","081","기초생활보장","26968249360"
"2011","대구","2713000","대구서구","080","사회복지","082","취약계층지원","5494776560"
"2011","대구","2713000","대구서구","080","사회복지","084","보육ㆍ가족및여성","26176284010"
"2011","대구","2713000","대구서구","080","사회복지","085","노인ㆍ청소년","33924617840"
"2011","대구","2713000","대구서구","080","사회복지","086","노동","3616307480"
"2011","대구","2713000","대구서구","080","사회복지","089","사회복지일반","2915453390"
"2011","대구","2713000","대구서구","090","보건","091","보건의료","3736897390"
"2011","대구","2713000","대구서구","090","보건","093","식품의약안전","29773240"
"2011","대구","2713000","대구서구","100","농림해양수산","101","농업ㆍ농촌","219667110"
"2011","대구","2713000","대구서구","100","농림해양수산","102","임업ㆍ산촌","262651980"
"2011","대구","2713000","대구서구","110","산업ㆍ중소기업","114","산업진흥ㆍ고도화","3025991850"
"2011","대구","2713000","대구서구","110","산업ㆍ중소기업","115","에너지및자원개발","1029770"
"2011","대구","2713000","대구서구","120","수송및교통","121","도로","1000551310"
"2011","대구","2713000","대구서구","120","수송및교통","126","대중교통ㆍ물류등기타","1266728470"
"2011","대구","2713000","대구서구","140","국토및지역개발","142","지역및도시","2344186120"
"2011","대구","2713000","대구서구","160","예비비","161","예비비","0"
"2011","대구","2713000","대구서구","900","기타","901","기타","46544512750"
"2011","대구","2714000","대구남구","010","일반공공행정","011","입법및선거관리","480890400"
"2011","대구","2714000","대구남구","010","일반공공행정","013","지방행정ㆍ재정지원","379869810"
"2011","대구","2714000","대구남구","010","일반공공행정","016","일반행정","6788937388"
"2011","대구","2714000","대구남구","020","공공질서및안전","025","재난방재ㆍ민방위","314413730"
"2011","대구","2714000","대구남구","050","교육","051","유아및초중등교육","184952800"
"2011","대구","2714000","대구남구","050","교육","053","평생ㆍ직업교육","91297240"
"2011","대구","2714000","대구남구","060","문화및관광","061","문화예술","1111978110"
"2011","대구","2714000","대구남구","060","문화및관광","063","체육","1432395200"
"2011","대구","2714000","대구남구","060","문화및관광","064","문화재","227784360"
"2011","대구","2714000","대구남구","070","환경보호","071","상하수도ㆍ수질","1099581330"
"2011","대구","2714000","대구남구","070","환경보호","072","폐기물","4184238290"
"2011","대구","2714000","대구남구","070","환경보호","073","대기","64615730"
"2011","대구","2714000","대구남구","070","환경보호","076","환경보호일반","31811700"
"2011","대구","2714000","대구남구","080","사회복지","081","기초생활보장","28495654116"
"2011","대구","2714000","대구남구","080","사회복지","082","취약계층지원","17554138498"
"2011","대구","2714000","대구남구","080","사회복지","084","보육ㆍ가족및여성","18010615860"
"2011","대구","2714000","대구남구","080","사회복지","085","노인ㆍ청소년","22544140750"
"2011","부산","2671000","부산기장군","080","사회복지","089","사회복지일반","1507403030"
"2011","부산","2671000","부산기장군","090","보건","091","보건의료","3578905230"
"2011","부산","2671000","부산기장군","090","보건","093","식품의약안전","21218670"
"2011","부산","2671000","부산기장군","100","농림해양수산","101","농업ㆍ농촌","10852664600"
"2011","부산","2671000","부산기장군","100","농림해양수산","102","임업ㆍ산촌","5132589960"
"2011","부산","2671000","부산기장군","100","농림해양수산","103","해양수산ㆍ어촌","8414686060"
"2011","부산","2671000","부산기장군","110","산업ㆍ중소기업","116","산업ㆍ중소기업일반","108709370"
"2011","부산","2671000","부산기장군","120","수송및교통","121","도로","23557776980"
"2011","부산","2671000","부산기장군","120","수송및교통","126","대중교통ㆍ물류등기타","3801505510"
"2011","부산","2671000","부산기장군","140","국토및지역개발","141","수자원","2524023990"
"2011","부산","2671000","부산기장군","140","국토및지역개발","142","지역및도시","15882272330"
"2011","부산","2671000","부산기장군","140","국토및지역개발","143","산업단지","33060470"
"2011","부산","2671000","부산기장군","160","예비비","161","예비비","0"
"2011","부산","2671000","부산기장군","900","기타","901","기타","33089659280"
"2011","대구","2700000","대구본청","010","일반공공행정","011","입법및선거관리","3285035090"
"2011","대구","2700000","대구본청","010","일반공공행정","013","지방행정ㆍ재정지원","4156229360"
"2011","대구","2700000","대구본청","010","일반공공행정","014","재정ㆍ금융","384782017138"
"2011","대구","2700000","대구본청","010","일반공공행정","016","일반행정","41757262160"
"2011","대구","2700000","대구본청","020","공공질서및안전","025","재난방재ㆍ민방위","31982905820"
"2011","대구","2700000","대구본청","050","교육","053","평생ㆍ직업교육","340122046310"
"2011","대구","2700000","대구본청","060","문화및관광","061","문화예술","53277581060"
"2011","대구","2700000","대구본청","060","문화및관광","062","관광","15807875770"
"2011","대구","2700000","대구본청","060","문화및관광","063","체육","82821715120"
"2011","대구","2700000","대구본청","060","문화및관광","064","문화재","364985600"
"2011","대구","2700000","대구본청","070","환경보호","071","상하수도ㆍ수질","319042690300"
"2011","대구","2700000","대구본청","070","환경보호","072","폐기물","44832753480"
"2011","대구","2700000","대구본청","070","환경보호","073","대기","9254637260"
"2011","대구","2700000","대구본청","070","환경보호","074","자연","2329736850"
"2011","대구","2700000","대구본청","070","환경보호","076","환경보호일반","4916978470"
"2011","대구","2700000","대구본청","080","사회복지","081","기초생활보장","305691284500"
"2011","대구","2700000","대구본청","080","사회복지","082","취약계층지원","18811883930"
"2011","대구","2700000","대구본청","080","사회복지","084","보육ㆍ가족및여성","7357390530"
"2011","대구","2700000","대구본청","080","사회복지","085","노인ㆍ청소년","41587812890"
"2011","대구","2700000","대구본청","080","사회복지","086","노동","9107904070"
"2011","대구","2700000","대구본청","080","사회복지","087","보훈","1100447480"
"2011","대구","2700000","대구본청","090","보건","091","보건의료","23166725530"
"2011","대구","2700000","대구본청","090","보건","093","식품의약안전","703179440"
"2011","대구","2700000","대구본청","100","농림해양수산","101","농업ㆍ농촌","9238102510"
"2011","대구","2700000","대구본청","100","농림해양수산","102","임업ㆍ산촌","1537784150"
"2011","대구","2700000","대구본청","110","산업ㆍ중소기업","111","산업금융지원","66245167000"
"2011","대구","2700000","대구본청","110","산업ㆍ중소기업","113","무역및투자유치","41822177730"
"2011","대구","2700000","대구본청","110","산업ㆍ중소기업","114","산업진흥ㆍ고도화","159637379960"
"2011","대구","2700000","대구본청","110","산업ㆍ중소기업","116","산업ㆍ중소기업일반","5222282680"
"2011","대구","2700000","대구본청","120","수송및교통","121","도로","138896697240"
"2011","대구","2700000","대구본청","120","수송및교통","123","도시철도","486112612460"
"2011","대구","2700000","대구본청","120","수송및교통","125","항공ㆍ공항","884033780"
"2011","대구","2700000","대구본청","120","수송및교통","126","대중교통ㆍ물류등기타","226504407040"
